,CHR_PCODE,CHR_SYS_SAMPLE_CDE,CHR_SAMPLE_DEL_GRP,CHR_LAB_ANAL_METHOD_NAME,CHR_ANALYSIS_DATE,CHR_TEST_TYPE,CHR_LAB_MATRIX_CDE,CHR_DILUTION_FACTOR,CHR_PREP_METHOD,CHR_PREP_DATE,CHR_LAB_NAME_CDE,CHR_QC_LEVEL,CHR_LAB_SAMPLE_ID,CHR_SUBSAMPLE_AMT,CHR_SUBSAMPLE_AMT_UNIT,CHR_FINAL_VOLUME,CHR_FINAL_VOLUME_UNIT,CHR_CAS_RN,CHR_RESULT_VALUE,CHR_RESULT_TYPE_CDE,CHR_REPORTABLE_RESULT,CHR_DETECT_FLAG,CHR_QLFR_SRC,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_RESULT_COMMENT,CHR_QC_ORIG_CONC,CHR_QC_SPIKE_ADDED,CHR_QC_SPIKE_MEASURED,CHR_QC_SPIKE_RECOVERY,CHR_QC_DUP_ORIG_CONC,CHR_QC_DUP_SPIKE_ADDED,CHR_QC_DUP_SPIKE_MEASURED,CHR_QC_DUP_SPIKE_RECOVERY,CHR_QC_RPD,CHR_QC_SPIKE_LCL,CHR_QC_SPIKE_UCL,CHR_QC_RPD_CL,CHR_QC_SPIKE_STATUS,CHR_QC_DUP_SPIKE_STATUS,CHR_QC_RPD_STATUS
844,101,13-SAW-4.8-10012020-W,R2009200,E353.2,10/15/2020 12:35,initial,WS,1,,,ALSRNY,quant,R2009200-004,10,mL,10,mL,NO3NO2N,0.373,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
845,102,13-SAW-4.8-10012020-W,R2009200,E353.2,10/2/2020 17:49,initial,WS,1,,,ALSRNY,quant,R2009200-004,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,3/2/2023,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
846,103,13-SAW-4.8-10012020-W,R2009200,Calculation,10/16/2020 18:06,initial,WS,1,,10/15/2020 0:00,ALSRNY,quant,R2009200-004,0,mL,NA,,7727-37-9,0.96,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
847,99,13-SAW-4.8-10012020-W,R2009200,E351.2,10/16/2020 18:06,initial,WS,1,METHOD,10/15/2020 13:42,ALSRNY,quant,R2009200-004,20,mL,20,mL,KN,0.59,TRG,Yes,Y,AE,0,Y,3/2/2023,T,low confidence in value due to Equipment Blank error,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
848,121,13-SAW-4.8-10012020-W,R2009200,E365.1,10/14/2020 15:27,initial,WS,1,METHOD,10/13/2020 21:10,ALSRNY,quant,R2009200-004,20,mL,20,mL,7723-14-0,0.0816,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
849,162,13-SAW-4.8-10012020-W,R2009200,E180.1,10/2/2020 14:00,initial,WS,1,,,ALSRNY,quant,R2009200-004,NA,,NA,,TURB,4.3,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
850,6,13-SAW-0.2-10012020-W,R2009200,SM 2320 B,10/6/2020 20:24,initial,WS,1,,,ALSRNY,quant,R2009200-005,0,mL,NA,,ALK,66.8,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
851,98,13-SAW-0.2-10012020-W,R2009200,E350.1,10/12/2020 19:32,initial,WS,1,,,ALSRNY,quant,R2009200-005,10,mL,10,mL,7664-41-7,0.053,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
852,27,13-SAW-0.2-10012020-W,R2009200,E300.0,10/14/2020 21:28,initial,WS,10,,,ALSRNY,quant,R2009200-005,10,mL,10,mL,16887-00-6,73,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.5,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
853,31,13-SAW-0.2-10012020-W,R2009200,SM10200H,10/9/2020 12:00,initial,WS,4,METHOD,10/2/2020 15:50,ALSRNY,quant,R2009200-005,1058,mL,1058,mL,479-61-8,2.75,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.15,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
854,66,13-SAW-0.2-10012020-W,R2009200,SM2340B,10/6/2020 20:17,initial,WS,1,,10/5/2020 0:00,ALSRNY,quant,R2009200-005,0,mL,NA,,HARD,94.4,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
855,100,13-SAW-0.2-10012020-W,R2009200,Calculation,10/2/2020 17:49,initial,WS,1,,,ALSRNY,quant,R2009200-005,0,mL,NA,,14797-55-8,0.446,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
856,101,13-SAW-0.2-10012020-W,R2009200,E353.2,10/15/2020 12:36,initial,WS,1,,,ALSRNY,quant,R2009200-005,10,mL,10,mL,NO3NO2N,0.446,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
857,102,13-SAW-0.2-10012020-W,R2009200,E353.2,10/2/2020 17:49,initial,WS,1,,,ALSRNY,quant,R2009200-005,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,3/2/2023,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
858,103,13-SAW-0.2-10012020-W,R2009200,Calculation,10/16/2020 18:07,initial,WS,1,,10/15/2020 0:00,ALSRNY,quant,R2009200-005,0,mL,NA,,7727-37-9,0.93,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
859,99,13-SAW-0.2-10012020-W,R2009200,E351.2,10/16/2020 18:07,initial,WS,1,METHOD,10/15/2020 13:42,ALSRNY,quant,R2009200-005,20,mL,20,mL,KN,0.49,TRG,Yes,Y,AE,0,Y,3/2/2023,T,low confidence in value due to Equipment Blank error,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
860,121,13-SAW-0.2-10012020-W,R2009200,E365.1,10/14/2020 15:28,initial,WS,1,METHOD,10/13/2020 21:10,ALSRNY,quant,R2009200-005,20,mL,20,mL,7723-14-0,0.0916,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
861,162,13-SAW-0.2-10012020-W,R2009200,E180.1,10/2/2020 14:00,initial,WS,1,,,ALSRNY,quant,R2009200-005,NA,,NA,,TURB,5.6,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
862,6,13-SAW-1.11-10012020-W,R2009200,SM 2320 B,10/6/2020 20:31,initial,WS,1,,,ALSRNY,quant,R2009200-006,0,mL,NA,,ALK,66.8,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
863,98,13-SAW-1.11-10012020-W,R2009200,E350.1,10/12/2020 19:33,initial,WS,1,,,ALSRNY,quant,R2009200-006,10,mL,10,mL,7664-41-7,0.069,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
864,27,13-SAW-1.11-10012020-W,R2009200,E300.0,10/14/2020 21:35,initial,WS,10,,,ALSRNY,quant,R2009200-006,10,mL,10,mL,16887-00-6,73.3,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.5,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
865,31,13-SAW-1.11-10012020-W,R2009200,SM10200H,10/9/2020 12:00,initial,WS,4,METHOD,10/2/2020 15:50,ALSRNY,quant,R2009200-006,1040,mL,1040,mL,479-61-8,2.55,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.15,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
866,66,13-SAW-1.11-10012020-W,R2009200,SM2340B,10/6/2020 20:20,initial,WS,1,,10/5/2020 0:00,ALSRNY,quant,R2009200-006,0,mL,NA,,HARD,95.1,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
867,100,13-SAW-1.11-10012020-W,R2009200,Calculation,10/2/2020 17:51,initial,WS,1,,,ALSRNY,quant,R2009200-006,0,mL,NA,,14797-55-8,0.421,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
868,101,13-SAW-1.11-10012020-W,R2009200,E353.2,10/15/2020 12:38,initial,WS,1,,,ALSRNY,quant,R2009200-006,10,mL,10,mL,NO3NO2N,0.421,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
869,102,13-SAW-1.11-10012020-W,R2009200,E353.2,10/2/2020 17:51,initial,WS,1,,,ALSRNY,quant,R2009200-006,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,3/2/2023,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
870,103,13-SAW-1.11-10012020-W,R2009200,Calculation,10/16/2020 18:18,initial,WS,1,,10/15/2020 0:00,ALSRNY,quant,R2009200-006,0,mL,NA,,7727-37-9,1.01,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
871,99,13-SAW-1.11-10012020-W,R2009200,E351.2,10/16/2020 18:18,initial,WS,1,METHOD,10/15/2020 13:45,ALSRNY,quant,R2009200-006,20,mL,20,mL,KN,0.59,TRG,Yes,Y,AE,0,Y,3/2/2023,T,low confidence in value due to Equipment Blank error,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
872,121,13-SAW-1.11-10012020-W,R2009200,E365.1,10/14/2020 15:29,initial,WS,1,METHOD,10/13/2020 21:10,ALSRNY,quant,R2009200-006,20,mL,20,mL,7723-14-0,0.0877,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
873,162,13-SAW-1.11-10012020-W,R2009200,E180.1,10/2/2020 14:00,initial,WS,1,,,ALSRNY,quant,R2009200-006,NA,,NA,,TURB,3.9,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
874,6,13-SAW-0.2-10012020-W-EB,R2009200,SM 2320 B,10/6/2020 20:34,initial,WS,1,,,ALSRNY,quant,R2009200-007,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
875,98,13-SAW-0.2-10012020-W-EB,R2009200,E350.1,10/12/2020 19:34,initial,WS,1,,,ALSRNY,quant,R2009200-007,10,mL,10,mL,7664-41-7,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.003,0.003,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
876,27,13-SAW-0.2-10012020-W-EB,R2009200,E300.0,10/14/2020 21:41,initial,WS,10,,,ALSRNY,quant,R2009200-007,10,mL,10,mL,16887-00-6,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.5,0.5,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
877,31,13-SAW-0.2-10012020-W-EB,R2009200,SM10200H,10/9/2020 12:00,initial,WS,1,METHOD,10/2/2020 15:50,ALSRNY,quant,R2009200-007,1000,mL,1000,mL,479-61-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.04,0.04,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
878,66,13-SAW-0.2-10012020-W-EB,R2009200,SM2340B,10/6/2020 20:27,initial,WS,1,,10/5/2020 0:00,ALSRNY,quant,R2009200-007,0,mL,NA,,HARD,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,6.62,6.62,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
879,100,13-SAW-0.2-10012020-W-EB,R2009200,Calculation,10/2/2020 17:51,initial,WS,1,,,ALSRNY,quant,R2009200-007,0,mL,NA,,14797-55-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.01,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
880,101,13-SAW-0.2-10012020-W-EB,R2009200,E353.2,10/15/2020 12:39,initial,WS,1,,,ALSRNY,quant,R2009200-007,10,mL,10,mL,NO3NO2N,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0015,0.0015,0.002,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
881,102,13-SAW-0.2-10012020-W-EB,R2009200,E353.2,10/2/2020 17:51,initial,WS,1,,,ALSRNY,quant,R2009200-007,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
882,103,13-SAW-0.2-10012020-W-EB,R2009200,Calculation,10/16/2020 18:23,initial,WS,1,,10/15/2020 0:00,ALSRNY,quant,R2009200-007,0,mL,NA,,7727-37-9,0.12,TRG,Yes,Y,AE,0,NA,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
883,99,13-SAW-0.2-10012020-W-EB,R2009200,E351.2,10/16/2020 18:23,initial,WS,1,METHOD,10/15/2020 13:45,ALSRNY,quant,R2009200-007,20,mL,20,mL,KN,0.13,TRG,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
884,121,13-SAW-0.2-10012020-W-EB,R2009200,E365.1,10/14/2020 15:30,initial,WS,1,METHOD,10/13/2020 21:10,ALSRNY,quant,R2009200-007,20,mL,20,mL,7723-14-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0036,0.0036,0.005,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
885,162,13-SAW-0.2-10012020-W-EB,R2009200,E180.1,10/2/2020 14:00,initial,WS,1,,,ALSRNY,quant,R2009200-007,NA,,NA,,TURB,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.06,0.06,1,ntu,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
908,6,13-SAW-0.2-10012020-W-EBDUP,R2009200,SM 2320 B,10/6/2020 20:37,initial,WS,1,,,ALSRNY,quant,R2009200-007DUP,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,0,NA,NA,NA,0,NA,NA,NA,NC,NA,NA,20,NA,NA,NA
909,101,13-SAW-18.4-10012020-WMS,R2009200,E353.2,10/15/2020 14:05,initial,WS,1,,,ALSRNY,quant,R2009200-001MS,10,mL,10,mL,NO3NO2N,0.802,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,0.365,0.5,0.802,87,NA,NA,NA,NA,,75,125,20,NA,NA,NA
910,102,13-SAW-18.4-10012020-WMS,R2009200,E353.2,10/2/2020 17:46,initial,WS,1,,,ALSRNY,quant,R2009200-001MS,10,mL,10,mL,14797-65-0,0.26,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0,0.25,0.26,104,NA,NA,NA,NA,,75,125,20,NA,NA,NA
911,102,13-SAW-10.8-10012020-WMS,R2009200,E353.2,10/2/2020 17:47,initial,WS,1,,,ALSRNY,quant,R2009200-002MS,10,mL,10,mL,14797-65-0,0.253,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0,0.25,0.253,101,NA,NA,NA,NA,,75,125,20,NA,NA,NA
912,98,13-SAW-4.8-10012020-WMS,R2009200,E350.1,10/12/2020 19:28,initial,WS,1,,,ALSRNY,quant,R2009200-004MS,10,mL,10,mL,7664-41-7,0.338,SC,Yes,Y,AE,0,NA,NA,0,NA,0.003,NA,0.01,mg/l,,0.094,0.25,0.338,98,NA,NA,NA,NA,,75,125,20,NA,NA,NA
913,99,13-SAW-1.11-10012020-WMS,R2009200,E351.2,10/16/2020 18:19,initial,WS,1,METHOD,10/15/2020 13:45,ALSRNY,quant,R2009200-006MS,20,mL,20,mL,KN,3.34,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0.59,2.5,3.34,110,NA,NA,NA,NA,,75,125,20,NA,NA,NA
914,121,13-SAW-0.2-10012020-W-EBMS,R2009200,E365.1,10/14/2020 15:33,initial,WS,1,METHOD,10/13/2020 21:10,ALSRNY,quant,R2009200-007MS,20,mL,20,mL,7723-14-0,0.0227,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0036,NA,0.005,mg/l,,0,0.025,0.0227,91,NA,NA,NA,NA,,75,125,20,NA,NA,NA
915,101,13-SAW-18.4-10012020-WSD,R2009200,E353.2,10/15/2020 14:06,initial,WS,1,,,ALSRNY,quant,R2009200-001DMS,10,mL,10,mL,NO3NO2N,0.803,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,0.365,0.5,0.803,87,<1,75,125,20,NA,NA,NA
916,102,13-SAW-18.4-10012020-WSD,R2009200,E353.2,10/2/2020 17:46,initial,WS,1,,,ALSRNY,quant,R2009200-001DMS,10,mL,10,mL,14797-65-0,0.252,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0,0.25,0.252,101,3,75,125,20,NA,NA,NA
917,102,13-SAW-10.8-10012020-WSD,R2009200,E353.2,10/2/2020 17:48,initial,WS,1,,,ALSRNY,quant,R2009200-002DMS,10,mL,10,mL,14797-65-0,0.255,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0,0.25,0.255,102,<1,75,125,20,NA,NA,NA
918,98,13-SAW-4.8-10012020-WSD,R2009200,E350.1,10/12/2020 19:29,initial,WS,1,,,ALSRNY,quant,R2009200-004DMS,10,mL,10,mL,7664-41-7,0.338,SC,Yes,Y,AE,0,NA,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,0.094,0.25,0.338,97,<1,75,125,20,NA,NA,NA
919,99,13-SAW-1.11-10012020-WSD,R2009200,E351.2,10/16/2020 18:20,initial,WS,1,METHOD,10/15/2020 13:45,ALSRNY,quant,R2009200-006DMS,20,mL,20,mL,KN,3.16,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0.59,2.5,3.16,103,6,75,125,20,NA,NA,NA
920,121,13-SAW-0.2-10012020-W-EBSD,R2009200,E365.1,10/14/2020 15:34,initial,WS,1,METHOD,10/13/2020 21:10,ALSRNY,quant,R2009200-007DMS,20,mL,20,mL,7723-14-0,0.0216,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,0,0.025,0.0216,87,5,75,125,20,NA,NA,NA
925,21,13-SAW-18.4-10012020-W,R2009200,E200.7,10/6/2020 20:05,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-001,10,mL,10,mL,7440-70-2,32300,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
926,71,13-SAW-18.4-10012020-W,R2009200,E200.7,10/6/2020 20:05,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-001,10,mL,10,mL,7439-95-4,9720,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
927,21,13-SAW-10.8-10012020-W,R2009200,E200.7,10/6/2020 20:08,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-002,10,mL,10,mL,7440-70-2,32500,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
928,71,13-SAW-10.8-10012020-W,R2009200,E200.7,10/6/2020 20:08,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-002,10,mL,10,mL,7439-95-4,10600,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
929,21,13-SAW-7.9-10012020-W,R2009200,E200.7,10/6/2020 20:11,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-003,10,mL,10,mL,7440-70-2,30100,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
930,71,13-SAW-7.9-10012020-W,R2009200,E200.7,10/6/2020 20:11,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-003,10,mL,10,mL,7439-95-4,9720,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
931,21,13-SAW-4.8-10012020-W,R2009200,E200.7,10/6/2020 20:14,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-004,10,mL,10,mL,7440-70-2,26300,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
932,71,13-SAW-4.8-10012020-W,R2009200,E200.7,10/6/2020 20:14,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-004,10,mL,10,mL,7439-95-4,8370,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
933,21,13-SAW-0.2-10012020-W,R2009200,E200.7,10/6/2020 20:17,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-005,10,mL,10,mL,7440-70-2,24900,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
934,71,13-SAW-0.2-10012020-W,R2009200,E200.7,10/6/2020 20:17,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-005,10,mL,10,mL,7439-95-4,7840,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
935,21,13-SAW-1.11-10012020-W,R2009200,E200.7,10/6/2020 20:20,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-006,10,mL,10,mL,7440-70-2,25100,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
936,71,13-SAW-1.11-10012020-W,R2009200,E200.7,10/6/2020 20:20,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-006,10,mL,10,mL,7439-95-4,7890,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
937,21,13-SAW-0.2-10012020-W-EB,R2009200,E200.7,10/6/2020 20:27,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-007,10,mL,10,mL,7440-70-2,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,110,110,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
938,71,13-SAW-0.2-10012020-W-EB,R2009200,E200.7,10/6/2020 20:27,initial,WS,1,SW3010A,10/5/2020 0:00,ALSRNY,quant,R2009200-007,10,mL,10,mL,7439-95-4,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,68,68,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
1080,6,13-SAW-18.4-10142020-W,R2009739,SM 2320 B,10/22/2020 21:27,initial,WS,1,,,ALSRNY,quant,R2009739-001,0,mL,NA,,ALK,135,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
1081,98,13-SAW-18.4-10142020-W,R2009739,E350.1,10/26/2020 20:11,initial,WS,1,,,ALSRNY,quant,R2009739-001,10,mL,10,mL,7664-41-7,0.013,TRG,Yes,Y,AE,0,Y,3/2/2023,R,Equipment Blank error,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
